Year,Round,Circuit,TeamName,Abbreviation,QualiPos,GridPosition,ClassifiedPosition,Status,Time
2021,18,Mexico City,Williams,RUS,13.0,16.0,16,+2 Laps,
2021,18,Mexico City,Williams,LAT,17.0,13.0,17,+2 Laps,
2021,18,Mexico City,Haas F1 Team,MAZ,19.0,15.0,18,+3 Laps,
2021,18,Mexico City,Haas F1 Team,MSC,18.0,14.0,R,Collision,
2021,18,Mexico City,AlphaTauri,TSU,9.0,17.0,R,Collision,
2021,20,Lusail,Mercedes,HAM,1.0,1.0,1,Finished,0 days 01:24:28.471000
2021,20,Lusail,Red Bull Racing,VER,2.0,7.0,2,Finished,0 days 00:00:25.743000
2021,20,Lusail,Alpine,ALO,5.0,3.0,3,Finished,0 days 00:00:59.457000
2021,20,Lusail,Red Bull Racing,PER,11.0,11.0,4,Finished,0 days 00:01:02.306000
2021,20,Lusail,Alpine,OCO,9.0,9.0,5,Finished,0 days 00:01:20.570000
2021,20,Lusail,Aston Martin,STR,12.0,12.0,6,Finished,0 days 00:01:21.274000
2021,20,Lusail,Ferrari,SAI,7.0,5.0,7,Finished,0 days 00:01:21.911000
2021,20,Lusail,Ferrari,LEC,13.0,13.0,8,Finished,0 days 00:01:23.126000
2021,20,Lusail,McLaren,NOR,6.0,4.0,9,+1 Lap,
2021,20,Lusail,Aston Martin,VET,10.0,10.0,10,+1 Lap,
2021,20,Lusail,AlphaTauri,GAS,4.0,2.0,11,+1 Lap,
2021,20,Lusail,McLaren,RIC,14.0,14.0,12,+1 Lap,
2021,20,Lusail,AlphaTauri,TSU,8.0,8.0,13,+1 Lap,
2021,20,Lusail,Alfa Romeo Racing,RAI,16.0,16.0,14,+1 Lap,
2021,20,Lusail,Alfa Romeo Racing,GIO,18.0,18.0,15,+1 Lap,
2021,20,Lusail,Haas F1 Team,MSC,19.0,19.0,16,+1 Lap,
2021,20,Lusail,Williams,RUS,15.0,15.0,17,+2 Laps,
2021,20,Lusail,Haas F1 Team,MAZ,20.0,20.0,18,+2 Laps,
2021,20,Lusail,Williams,LAT,17.0,17.0,R,Puncture,
2021,20,Lusail,Mercedes,BOT,3.0,6.0,R,Damage,
2021,21,Jeddah,Mercedes,HAM,1.0,1.0,1,Finished,0 days 02:06:15.118000
2021,21,Jeddah,Red Bull Racing,VER,3.0,3.0,2,Finished,0 days 00:00:11.825000
2021,21,Jeddah,Mercedes,BOT,2.0,2.0,3,Finished,0 days 00:00:27.531000
2021,21,Jeddah,Alpine,OCO,9.0,9.0,4,Finished,0 days 00:00:27.633000
2021,21,Jeddah,McLaren,RIC,11.0,11.0,5,Finished,0 days 00:00:40.121000
2021,21,Jeddah,AlphaTauri,GAS,6.0,6.0,6,Finished,0 days 00:00:41.613000
2021,21,Jeddah,Ferrari,LEC,4.0,4.0,7,Finished,0 days 00:00:44.475000
2021,21,Jeddah,Ferrari,SAI,15.0,15.0,8,Finished,0 days 00:00:46.606000
2021,21,Jeddah,Alfa Romeo Racing,GIO,10.0,10.0,9,Finished,0 days 00:00:58.505000
2021,21,Jeddah,McLaren,NOR,7.0,7.0,10,Finished,0 days 00:01:01.358000
2021,21,Jeddah,Aston Martin,STR,18.0,18.0,11,Finished,0 days 00:01:17.212000
2021,21,Jeddah,Williams,LAT,16.0,16.0,12,Finished,0 days 00:01:23.249000
2021,21,Jeddah,Alpine,ALO,13.0,13.0,13,+1 Lap,
2021,21,Jeddah,AlphaTauri,TSU,8.0,8.0,14,+1 Lap,
2021,21,Jeddah,Alfa Romeo Racing,RAI,12.0,12.0,15,+1 Lap,
2021,21,Jeddah,Aston Martin,VET,17.0,17.0,R,Collision damage,
2021,21,Jeddah,Red Bull Racing,PER,5.0,5.0,R,Collision,
2021,21,Jeddah,Haas F1 Team,MAZ,20.0,20.0,R,Collision,
2021,21,Jeddah,Williams,RUS,14.0,14.0,R,Collision,
2021,21,Jeddah,Haas F1 Team,MSC,19.0,19.0,R,Accident,
2021,22,Yas Island,Red Bull Racing,VER,1.0,1.0,1,Finished,0 days 01:30:17.345000
2021,22,Yas Island,Mercedes,HAM,2.0,2.0,2,Finished,0 days 00:00:02.256000
2021,22,Yas Island,Ferrari,SAI,5.0,5.0,3,Finished,0 days 00:00:05.173000
2021,22,Yas Island,AlphaTauri,TSU,8.0,8.0,4,Finished,0 days 00:00:05.692000
2021,22,Yas Island,AlphaTauri,GAS,12.0,12.0,5,Finished,0 days 00:00:06.531000
2021,22,Yas Island,Mercedes,BOT,6.0,6.0,6,Finished,0 days 00:00:07.463000
2021,22,Yas Island,McLaren,NOR,3.0,3.0,7,Finished,0 days 00:00:59.200000
2021,22,Yas Island,Alpine,ALO,11.0,11.0,8,Finished,0 days 00:01:01.708000
2021,22,Yas Island,Alpine,OCO,9.0,9.0,9,Finished,0 days 00:01:04.026000
2021,22,Yas Island,Ferrari,LEC,7.0,7.0,10,Finished,0 days 00:01:06.057000
2021,22,Yas Island,Aston Martin,VET,15.0,15.0,11,Finished,0 days 00:01:07.527000
2021,22,Yas Island,McLaren,RIC,10.0,10.0,12,+1 Lap,
2021,22,Yas Island,Aston Martin,STR,13.0,13.0,13,+1 Lap,
2021,22,Yas Island,Haas F1 Team,MSC,19.0,19.0,14,+1 Lap,
2021,22,Yas Island,Red Bull Racing,PER,4.0,4.0,15,Engine,
2021,22,Yas Island,Williams,LAT,16.0,16.0,R,Accident,
2021,22,Yas Island,Alfa Romeo Racing,GIO,14.0,14.0,R,Gearbox,
2021,22,Yas Island,Williams,RUS,17.0,17.0,R,Gearbox,
2021,22,Yas Island,Alfa Romeo Racing,RAI,18.0,18.0,R,Brakes,
2021,22,Yas Island,Haas F1 Team,MAZ,20.0,,W,Illness,
